kT  U_n0  U_n1  U_n2  U_n3  U_n4  U_n5
5.136999999999999744e+01 3.765028002513022898e+01 3.748125440122196750e+01 3.730925156410351917e+01 3.695611057856756787e+01 3.677486869884251064e+01 3.659044213173012849e+01
5.138000000000000256e+01 3.765715845738059642e+01 3.748812828234662931e+01 3.731612115579218880e+01 3.696297241239849996e+01 3.678172708264665403e+01 3.659729736398708866e+01
5.139000000000000057e+01 3.766403693506031658e+01 3.749500220901798286e+01 3.732299079304733880e+01 3.696983429152762568e+01 3.678858551145314948e+01 3.660415264083752618e+01
5.139999999999999858e+01 3.767091545816104770e+01 3.750187618122772193e+01 3.732986047586075529e+01 3.697669621594717881e+01 3.679544398525458604e+01 3.661100796227437826e+01
5.140999999999999659e+01 3.767779402667444089e+01 3.750875019896758999e+01 3.733673020422430255e+01 3.698355818564938602e+01 3.680230250404344616e+01 3.661786332829055368e+01
5.142000000000000171e+01 3.768467264059210464e+01 3.751562426222924529e+01 3.734359997812977383e+01 3.699042020062648817e+01 3.680916106781234021e+01 3.662471873887898255e+01
5.142999999999999972e+01 3.769155129990569719e+01 3.752249837100438867e+01 3.735046979756899077e+01 3.699728226087074034e+01 3.681601967655375063e+01 3.663157419403250969e+01
5.143999999999999773e+01 3.769843000460686255e+01 3.752937252528477785e+01 3.735733966253378213e+01 3.700414436637437632e+01 3.682287833026027357e+01 3.663842969374411496e+01
5.144999999999999574e+01 3.770530875468724474e+01 3.753624672506206394e+01 3.736420957301601220e+01 3.701100651712962986e+01 3.682973702892441281e+01 3.664528523800668580e+01
5.146000000000000085e+01 3.771218755013851620e+01 3.754312097032799045e+01 3.737107952900745289e+01 3.701786871312877025e+01 3.683659577253872897e+01 3.665214082681310970e+01
5.146999999999999886e+01 3.771906639095227831e+01 3.754999526107425112e+01 3.737794953049996138e+01 3.702473095436400286e+01 3.684345456109576133e+01 3.665899646015633806e+01
5.147999999999999687e+01 3.772594527712021062e+01 3.755686959729258945e+01 3.738481957748537354e+01 3.703159324082761117e+01 3.685031339458807054e+01 3.666585213802926546e+01
5.149000000000000199e+01 3.773282420863398556e+01 3.756374397897468498e+01 3.739168966995552523e+01 3.703845557251183607e+01 3.685717227300820298e+01 3.667270786042480779e+01
5.150000000000000000e+01 3.773970318548519742e+01 3.757061840611226700e+01 3.739855980790222389e+01 3.704531794940889711e+01 3.686403119634866954e+01 3.667956362733587383e+01
5.150999999999999801e+01 3.774658220766556127e+01 3.757749287869706478e+01 3.740542999131732671e+01 3.705218037151105648e+01 3.687089016460205215e+01 3.668641943875537237e+01
5.151999999999999602e+01 3.775346127516668560e+01 3.758436739672079341e+01 3.741230022019268375e+01 3.705904283881057637e+01 3.687774917776090433e+01 3.669327529467621929e+01
5.153000000000000114e+01 3.776034038798027126e+01 3.759124196017514663e+01 3.741917049452009536e+01 3.706590535129967634e+01 3.688460823581777959e+01 3.670013119509134469e+01
5.153999999999999915e+01 3.776721954609794096e+01 3.759811656905185373e+01 3.742604081429141871e+01 3.707276790897066121e+01 3.689146733876516748e+01 3.670698713999366447e+01
5.154999999999999716e+01 3.777409874951136004e+01 3.760499122334267241e+01 3.743291117949851099e+01 3.707963051181572212e+01 3.689832648659568548e+01 3.671384312937605188e+01
5.156000000000000227e+01 3.778097799821222935e+01 3.761186592303927512e+01 3.743978159013319384e+01 3.708649315982716388e+01 3.690518567930186578e+01 3.672069916323147964e+01
5.157000000000000028e+01 3.778785729219217160e+01 3.761874066813343376e+01 3.744665204618730314e+01 3.709335585299720606e+01 3.691204491687626899e+01 3.672755524155281392e+01
5.157999999999999829e+01 3.779473663144287343e+01 3.762561545861684209e+01 3.745352254765271027e+01 3.710021859131812505e+01 3.691890419931143441e+01 3.673441136433299903e+01
5.158999999999999631e+01 3.780161601595596466e+01 3.763249029448125782e+01 3.746039309452123689e+01 3.710708137478214041e+01 3.692576352659990135e+01 3.674126753156495795e+01
5.160000000000000142e+01 3.780849544572317456e+01 3.763936517571839602e+01 3.746726368678475438e+01 3.711394420338156408e+01 3.693262289873426596e+01 3.674812374324157815e+01
5.160999999999999943e+01 3.781537492073614004e+01 3.764624010231997886e+01 3.747413432443507730e+01 3.712080707710860850e+01 3.693948231570705332e+01 3.675497999935581817e+01
5.161999999999999744e+01 3.782225444098651934e+01 3.765311507427776405e+01 3.748100500746408414e+01 3.712766999595556427e+01 3.694634177751082404e+01 3.676183629990054413e+01
5.163000000000000256e+01 3.782913400646601332e+01 3.765999009158346666e+01 3.748787573586361077e+01 3.713453295991466518e+01 3.695320128413813876e+01 3.676869264486872879e+01
5.164000000000000057e+01 3.783601361716628730e+01 3.766686515422880888e+01 3.749474650962552857e+01 3.714139596897818052e+01 3.696006083558155808e+01 3.677554903425325250e+01
5.164999999999999858e+01 3.784289327307900663e+01 3.767374026220556971e+01 3.750161732874167342e+01 3.714825902313837247e+01 3.696692043183362131e+01 3.678240546804705957e+01
5.165999999999999659e+01 3.784977297419585796e+01 3.768061541550546423e+01 3.750848819320390959e+01 3.715512212238751744e+01 3.697378007288691748e+01 3.678926194624303747e+01
5.167000000000000171e+01 3.785665272050852792e+01 3.768749061412022883e+01 3.751535910300409427e+01 3.716198526671786340e+01 3.698063975873397169e+01 3.679611846883413762e+01
5.167999999999999972e+01 3.786353251200867476e+01 3.769436585804160700e+01 3.752223005813407042e+01 3.716884845612167965e+01 3.698749948936737297e+01 3.680297503581326879e+01
5.168999999999999773e+01 3.787041234868801354e+01 3.770124114726134934e+01 3.752910105858571654e+01 3.717571169059123548e+01 3.699435926477967485e+01 3.680983164717333977e+01
5.169999999999999574e+01 3.787729223053819538e+01 3.770811648177120645e+01 3.753597210435088272e+01 3.718257497011879309e+01 3.700121908496343082e+01 3.681668830290730909e+01
5.171000000000000085e+01 3.788417215755092826e+01 3.771499186156291472e+01 3.754284319542143322e+01 3.718943829469663598e+01 3.700807894991122993e+01 3.682354500300805711e+01
5.171999999999999886e+01 3.789105212971788461e+01 3.772186728662819633e+01 3.754971433178924656e+01 3.719630166431698370e+01 3.701493885961557595e+01 3.683040174746852102e+01
5.172999999999999687e+01 3.789793214703076529e+01 3.772874275695885871e+01 3.755658551344615148e+01 3.720316507897216241e+01 3.702179881406908635e+01 3.683725853628160962e+01
5.174000000000000199e+01 3.790481220948124985e+01 3.773561827254660273e+01 3.756345674038404070e+01 3.721002853865443427e+01 3.702865881326432884e+01 3.684411536944028853e+01
5.175000000000000000e+01 3.791169231706106046e+01 3.774249383338321451e+01 3.757032801259478560e+01 3.721689204335604728e+01 3.703551885719382852e+01 3.685097224693743811e+01
5.175999999999999801e+01 3.791857246976184115e+01 3.774936943946042334e+01 3.757719933007022917e+01 3.722375559306927073e+01 3.704237894585017443e+01 3.685782916876600268e+01
5.176999999999999602e+01 3.792545266757531408e+01 3.775624509076997271e+01 3.758407069280226409e+01 3.723061918778639523e+01 3.704923907922594140e+01 3.686468613491888391e+01
5.178000000000000114e+01 3.793233291049318723e+01 3.776312078730366295e+01 3.759094210078277598e+01 3.723748282749971139e+01 3.705609925731368293e+01 3.687154314538904742e+01
5.178999999999999915e+01 3.793921319850713303e+01 3.776999652905323757e+01 3.759781355400360070e+01 3.724434651220146719e+01 3.706295948010596675e+01 3.687840020016938070e+01
5.179999999999999716e+01 3.794609353160885945e+01 3.777687231601042583e+01 3.760468505245663096e+01 3.725121024188393903e+01 3.706981974759536058e+01 3.688525729925281382e+01
5.181000000000000227e+01 3.795297390979007446e+01 3.778374814816702809e+01 3.761155659613376656e+01 3.725807401653942463e+01 3.707668005977446768e+01 3.689211444263229822e+01
5.182000000000000028e+01 3.795985433304246470e+01 3.779062402551478073e+01 3.761842818502682206e+01 3.726493783616017907e+01 3.708354041663581313e+01 3.689897163030072136e+01
5.182999999999999829e+01 3.796673480135776657e+01 3.779749994804546276e+01 3.762529981912774701e+01 3.727180170073850718e+01 3.709040081817197887e+01 3.690582886225106307e+01
5.183999999999999631e+01 3.797361531472765250e+01 3.780437591575083189e+01 3.763217149842835596e+01 3.727866561026667824e+01 3.709726126437555394e+01 3.691268613847619662e+01
5.185000000000000142e+01 3.798049587314385178e+01 3.781125192862265294e+01 3.763904322292057714e+01 3.728552956473696156e+01 3.710412175523912026e+01 3.691954345896907341e+01
5.185999999999999943e+01 3.798737647659805106e+01 3.781812798665269071e+01 3.764591499259628904e+01 3.729239356414164774e+01 3.711098229075520294e+01 3.692640082372263066e+01
5.186999999999999744e+01 3.799425712508197250e+01 3.782500408983273843e+01 3.765278680744734174e+01 3.729925760847304872e+01 3.711784287091644075e+01 3.693325823272979136e+01
5.188000000000000256e+01 3.800113781858734541e+01 3.783188023815454670e+01 3.765965866746565638e+01 3.730612169772339826e+01 3.712470349571535166e+01 3.694011568598346429e+01
5.189000000000000057e+01 3.800801855710585642e+01 3.783875643160988034e+01 3.766653057264311855e+01 3.731298583188501539e+01 3.713156416514453184e+01 3.694697318347660087e+01
5.189999999999999858e+01 3.801489934062924192e+01 3.784563267019053967e+01 3.767340252297157832e+01 3.731985001095018362e+01 3.713842487919655611e+01 3.695383072520213830e+01
5.190999999999999659e+01 3.802178016914918146e+01 3.785250895388828241e+01 3.768027451844297104e+01 3.732671423491117935e+01 3.714528563786401349e+01 3.696068831115297115e+01
5.192000000000000171e+01 3.802866104265744696e+01 3.785938528269490888e+01 3.768714655904916100e+01 3.733357850376031450e+01 3.715214644113947884e+01 3.696754594132207927e+01
5.192999999999999972e+01 3.803554196114571084e+01 3.786626165660216969e+01 3.769401864478203379e+01 3.734044281748983707e+01 3.715900728901551986e+01 3.697440361570234302e+01
5.193999999999999773e+01 3.804242292460571662e+01 3.787313807560185097e+01 3.770089077563351054e+01 3.734730717609207318e+01 3.716586818148472560e+01 3.698126133428673512e+01
5.194999999999999574e+01 3.804930393302920066e+01 3.788001453968573884e+01 3.770776295159547686e+01 3.735417157955931344e+01 3.717272911853969219e+01 3.698811909706814305e+01
5.196000000000000085e+01 3.805618498640785674e+01 3.788689104884563363e+01 3.771463517265981125e+01 3.736103602788384137e+01 3.717959010017295185e+01 3.699497690403957506e+01
5.196999999999999886e+01 3.806306608473343545e+01 3.789376760307328595e+01 3.772150743881840640e+01 3.736790052105793336e+01 3.718645112637712913e+01 3.700183475519388310e+01
5.197999999999999687e+01 3.806994722799764475e+01 3.790064420236050324e+01 3.772837975006320477e+01 3.737476505907390845e+01 3.719331219714479175e+01 3.700869265052405410e+01
5.199000000000000199e+01 3.807682841619222813e+01 3.790752084669908584e+01 3.773525210638607774e+01 3.738162964192407145e+01 3.720017331246852166e+01 3.701555059002299686e+01
5.200000000000000000e+01 3.808370964930890779e+01 3.791439753608079144e+01 3.774212450777891092e+01 3.738849426960069167e+01 3.720703447234092209e+01 3.702240857368364146e+01
5.200999999999999801e+01 3.809059092733942009e+01 3.792127427049742749e+01 3.774899695423363255e+01 3.739535894209607392e+01 3.721389567675455368e+01 3.702926660149894644e+01
5.201999999999999602e+01 3.809747225027548723e+01 3.792815104994078723e+01 3.775586944574214243e+01 3.740222365940253013e+01 3.722075692570201255e+01 3.703612467346182058e+01
5.203000000000000114e+01 3.810435361810888821e+01 3.793502787440267099e+01 3.776274198229634749e+01 3.740908842151234381e+01 3.722761821917588065e+01 3.704298278956522950e+01
5.203999999999999915e+01 3.811123503083129549e+01 3.794190474387486489e+01 3.776961456388811911e+01 3.741595322841784821e+01 3.723447955716876123e+01 3.704984094980208909e+01
5.204999999999999716e+01 3.811811648843449518e+01 3.794878165834916928e+01 3.777648719050945658e+01 3.742281808011128419e+01 3.724134093967320069e+01 3.705669915416534366e+01
5.206000000000000227e+01 3.812499799091021657e+01 3.795565861781737738e+01 3.778335986215218156e+01 3.742968297658502763e+01 3.724820236668185913e+01 3.706355740264792331e+01
5.207000000000000028e+01 3.813187953825018184e+01 3.796253562227128242e+01 3.779023257880822939e+01 3.743654791783131230e+01 3.725506383818726874e+01 3.707041569524278657e+01
5.207999999999999829e+01 3.813876113044614158e+01 3.796941267170270606e+01 3.779710534046953541e+01 3.744341290384249987e+01 3.726192535418201857e+01 3.707727403194283511e+01
5.208999999999999631e+01 3.814564276748987481e+01 3.797628976610344864e+01 3.780397814712799232e+01 3.745027793461085963e+01 3.726878691465872606e+01 3.708413241274102745e+01
5.210000000000000142e+01 3.815252444937307530e+01 3.798316690546528918e+01 3.781085099877552125e+01 3.745714301012873193e+01 3.727564851960998737e+01 3.709099083763032922e+01
5.210999999999999943e+01 3.815940617608752206e+01 3.799004408978005642e+01 3.781772389540403623e+01 3.746400813038839317e+01 3.728251016902835602e+01 3.709784930660364921e+01
5.211999999999999744e+01 3.816628794762495147e+01 3.799692131903955072e+01 3.782459683700545128e+01 3.747087329538216238e+01 3.728937186290645656e+01 3.710470781965392462e+01
5.213000000000000256e+01 3.817316976397713546e+01 3.800379859323559373e+01 3.783146982357170884e+01 3.747773850510237281e+01 3.729623360123688514e+01 3.711156637677411396e+01
5.214000000000000057e+01 3.818005162513581752e+01 3.801067591235996446e+01 3.783834285509470874e+01 3.748460375954129375e+01 3.730309538401222369e+01 3.711842497795713314e+01
5.214999999999999858e+01 3.818693353109273403e+01 3.801755327640449167e+01 3.784521593156635788e+01 3.749146905869126556e+01 3.730995721122509678e+01 3.712528362319597619e+01
5.215999999999999659e+01 3.819381548183965691e+01 3.802443068536099702e+01 3.785208905297862714e+01 3.749833440254459305e+01 3.731681908286805083e+01 3.713214231248351638e+01
5.217000000000000171e+01 3.820069747736834387e+01 3.803130813922130216e+01 3.785896221932340211e+01 3.750519979109360946e+01 3.732368099893371749e+01 3.713900104581276196e+01
5.217999999999999972e+01 3.820757951767055260e+01 3.803818563797720742e+01 3.786583543059263235e+01 3.751206522433059121e+01 3.733054295941470002e+01 3.714585982317660751e+01
5.218999999999999773e+01 3.821446160273803372e+01 3.804506318162053446e+01 3.787270868677823188e+01 3.751893070224787863e+01 3.733740496430356615e+01 3.715271864456801865e+01
5.219999999999999574e+01 3.822134373256255202e+01 3.805194077014308363e+01 3.787958198787212183e+01 3.752579622483781208e+01 3.734426701359294043e+01 3.715957750997992548e+01
5.221000000000000085e+01 3.822822590713589364e+01 3.805881840353672629e+01 3.788645533386628728e+01 3.753266179209266085e+01 3.735112910727541191e+01 3.716643641940529363e+01
5.221999999999999886e+01 3.823510812644979495e+01 3.806569608179321307e+01 3.789332872475257830e+01 3.753952740400478660e+01 3.735799124534361937e+01 3.717329537283706031e+01
5.222999999999999687e+01 3.824199039049604210e+01 3.807257380490442245e+01 3.790020216052299418e+01 3.754639306056647285e+01 3.736485342779012342e+01 3.718015437026816983e+01
5.224000000000000199e+01 3.824887269926640698e+01 3.807945157286219029e+01 3.790707564116944184e+01 3.755325876177005995e+01 3.737171565460752731e+01 3.718701341169157359e+01
5.225000000000000000e+01 3.825575505275262600e+01 3.808632938565828852e+01 3.791394916668384951e+01 3.756012450760788823e+01 3.737857792578844141e+01 3.719387249710020882e+01
5.225999999999999801e+01 3.826263745094649948e+01 3.809320724328459562e+01 3.792082273705817386e+01 3.756699029807224832e+01 3.738544024132549737e+01 3.720073162648701270e+01
