kT  z1_n0  z1_n1  z1_n2  z1_n3  z1_n4  z1_n5
5.851999999999999602e+01 1.774751707541280865e+01 1.781877910169558632e+01 1.789100281302483353e+01 1.803840488481803916e+01 1.811361899266686493e+01 1.818986629941394284e+01
5.853000000000000114e+01 1.774972364277562420e+01 1.782098556713308923e+01 1.789320907656384563e+01 1.804061043053846092e+01 1.811582401513427953e+01 1.819207068398198501e+01
5.853999999999999915e+01 1.775193008842674303e+01 1.782319191097705513e+01 1.789541521865947971e+01 1.804281585521757592e+01 1.811802891681533367e+01 1.819427494805665191e+01
5.854999999999999716e+01 1.775413641239644846e+01 1.782539813325773537e+01 1.789762123934192672e+01 1.804502115888540459e+01 1.812023369773992698e+01 1.819647909166772237e+01
5.856000000000000227e+01 1.775634261471502384e+01 1.782760423400535998e+01 1.789982713864135988e+01 1.804722634157194605e+01 1.812243835793795554e+01 1.819868311484493972e+01
5.857000000000000028e+01 1.775854869541272407e+01 1.782981021325014481e+01 1.790203291658792750e+01 1.804943140330719231e+01 1.812464289743926926e+01 1.820088701761804373e+01
5.857999999999999829e+01 1.776075465451981472e+01 1.783201607102229858e+01 1.790423857321178502e+01 1.805163634412109630e+01 1.812684731627374646e+01 1.820309080001677060e+01
5.858999999999999631e+01 1.776296049206651873e+01 1.783422180735201579e+01 1.790644410854306301e+01 1.805384116404364292e+01 1.812905161447122993e+01 1.820529446207082813e+01
5.860000000000000142e+01 1.776516620808306257e+01 1.783642742226946964e+01 1.790864952261187071e+01 1.805604586310477089e+01 1.813125579206155535e+01 1.820749800380992411e+01
5.860999999999999943e+01 1.776737180259966209e+01 1.783863291580482979e+01 1.791085481544832803e+01 1.805825044133440826e+01 1.813345984907454422e+01 1.820970142526374502e+01
5.861999999999999744e+01 1.776957727564651179e+01 1.784083828798825166e+01 1.791305998708252645e+01 1.806045489876249022e+01 1.813566378554000380e+01 1.821190472646196667e+01
5.863000000000000256e+01 1.777178262725379554e+01 1.784304353884987648e+01 1.791526503754453614e+01 1.806265923541891993e+01 1.813786760148773425e+01 1.821410790743426489e+01
5.864000000000000057e+01 1.777398785745169718e+01 1.784524866841983126e+01 1.791746996686443794e+01 1.806486345133359706e+01 1.814007129694751796e+01 1.821631096821027640e+01
5.864999999999999858e+01 1.777619296627035794e+01 1.784745367672822880e+01 1.791967477507228423e+01 1.806706754653640346e+01 1.814227487194913380e+01 1.821851390881964505e+01
5.865999999999999659e+01 1.777839795373994036e+01 1.784965856380517835e+01 1.792187946219811678e+01 1.806927152105720680e+01 1.814447832652233217e+01 1.822071672929200759e+01
5.867000000000000171e+01 1.778060281989057501e+01 1.785186332968077139e+01 1.792408402827196312e+01 1.807147537492587119e+01 1.814668166069686350e+01 1.822291942965696165e+01
5.867999999999999972e+01 1.778280756475237823e+01 1.785406797438506743e+01 1.792628847332383657e+01 1.807367910817224654e+01 1.814888487450246046e+01 1.822512200994413334e+01
5.868999999999999773e+01 1.778501218835546638e+01 1.785627249794815441e+01 1.792849279738374690e+01 1.807588272082615788e+01 1.815108796796883794e+01 1.822732447018308122e+01
5.869999999999999574e+01 1.778721669072992739e+01 1.785847690040006697e+01 1.793069700048169324e+01 1.807808621291743378e+01 1.815329094112571084e+01 1.822952681040341005e+01
5.871000000000000085e+01 1.778942107190584210e+01 1.786068118177085040e+01 1.793290108264763560e+01 1.808028958447587797e+01 1.815549379400279051e+01 1.823172903063466777e+01
5.871999999999999886e+01 1.779162533191329132e+01 1.786288534209052870e+01 1.793510504391155891e+01 1.808249283553128706e+01 1.815769652662972788e+01 1.823393113090641648e+01
5.872999999999999687e+01 1.779382947078232746e+01 1.786508938138911518e+01 1.793730888430340187e+01 1.808469596611344343e+01 1.815989913903621655e+01 1.823613311124818281e+01
5.874000000000000199e+01 1.779603348854299227e+01 1.786729329969661606e+01 1.793951260385311031e+01 1.808689897625211884e+01 1.816210163125191102e+01 1.823833497168950757e+01
5.875000000000000000e+01 1.779823738522532395e+01 1.786949709704300560e+01 1.794171620259061584e+01 1.808910186597706726e+01 1.816430400330644801e+01 1.824053671225989248e+01
5.875999999999999801e+01 1.780044116085932870e+01 1.787170077345826869e+01 1.794391968054582875e+01 1.809130463531803912e+01 1.816650625522947493e+01 1.824273833298884995e+01
5.876999999999999602e+01 1.780264481547502342e+01 1.787390432897236536e+01 1.794612303774864870e+01 1.809350728430476352e+01 1.816870838705059654e+01 1.824493983390586394e+01
5.878000000000000114e+01 1.780484834910239655e+01 1.787610776361524145e+01 1.794832627422896820e+01 1.809570981296695891e+01 1.817091039879943182e+01 1.824714121504041131e+01
5.878999999999999915e+01 1.780705176177143301e+01 1.787831107741683923e+01 1.795052939001666914e+01 1.809791222133433664e+01 1.817311229050557131e+01 1.824934247642195473e+01
5.879999999999999716e+01 1.780925505351209992e+01 1.788051427040707608e+01 1.795273238514161207e+01 1.810011450943658673e+01 1.817531406219860202e+01 1.825154361807994619e+01
5.881000000000000227e+01 1.781145822435435022e+01 1.788271734261586943e+01 1.795493525963364334e+01 1.810231667730339211e+01 1.817751571390808607e+01 1.825374464004383057e+01
5.882000000000000028e+01 1.781366127432812263e+01 1.788492029407310824e+01 1.795713801352260219e+01 1.810451872496442149e+01 1.817971724566358915e+01 1.825594554234303146e+01
5.882999999999999829e+01 1.781586420346334876e+01 1.788712312480869215e+01 1.795934064683832432e+01 1.810672065244933293e+01 1.818191865749465208e+01 1.825814632500696177e+01
5.883999999999999631e+01 1.781806701178995311e+01 1.788932583485248173e+01 1.796154315961061698e+01 1.810892245978777026e+01 1.818411994943080856e+01 1.826034698806502377e+01
5.885000000000000142e+01 1.782026969933783889e+01 1.789152842423434819e+01 1.796374555186927680e+01 1.811112414700937023e+01 1.818632112150157809e+01 1.826254753154660904e+01
5.885999999999999943e+01 1.782247226613688440e+01 1.789373089298412722e+01 1.796594782364408971e+01 1.811332571414374115e+01 1.818852217373647306e+01 1.826474795548109498e+01
5.886999999999999744e+01 1.782467471221697508e+01 1.789593324113165451e+01 1.796814997496484523e+01 1.811552716122049489e+01 1.819072310616498456e+01 1.826694825989784476e+01
5.888000000000000256e+01 1.782687703760798570e+01 1.789813546870676575e+01 1.797035200586130088e+01 1.811772848826922555e+01 1.819292391881658943e+01 1.826914844482621092e+01
5.889000000000000057e+01 1.782907924233976260e+01 1.790033757573925755e+01 1.797255391636319644e+01 1.811992969531951303e+01 1.819512461172076812e+01 1.827134851029552820e+01
5.889999999999999858e+01 1.783128132644214503e+01 1.790253956225893006e+01 1.797475570650027521e+01 1.812213078240093012e+01 1.819732518490697259e+01 1.827354845633513847e+01
5.890999999999999659e+01 1.783348328994496157e+01 1.790474142829556570e+01 1.797695737630226986e+01 1.812433174954302828e+01 1.819952563840465132e+01 1.827574828297434451e+01
5.892000000000000171e+01 1.783568513287803015e+01 1.790694317387894330e+01 1.797915892579888464e+01 1.812653259677535900e+01 1.820172597224323496e+01 1.827794799024245620e+01
5.892999999999999972e+01 1.783788685527115447e+01 1.790914479903881684e+01 1.798136035501982022e+01 1.812873332412744176e+01 1.820392618645214711e+01 1.828014757816875857e+01
5.893999999999999773e+01 1.784008845715411695e+01 1.791134630380492965e+01 1.798356166399475953e+01 1.813093393162879963e+01 1.820612628106078645e+01 1.828234704678252953e+01
5.894999999999999574e+01 1.784228993855670353e+01 1.791354768820702148e+01 1.798576285275338194e+01 1.813313441930894498e+01 1.820832625609856237e+01 1.828454639611303989e+01
5.896000000000000085e+01 1.784449129950868240e+01 1.791574895227480724e+01 1.798796392132535971e+01 1.813533478719736181e+01 1.821052611159484513e+01 1.828674562618953914e+01
5.896999999999999886e+01 1.784669254003979333e+01 1.791795009603800537e+01 1.799016486974032247e+01 1.813753503532354117e+01 1.821272584757901214e+01 1.828894473704127321e+01
5.897999999999999687e+01 1.784889366017978674e+01 1.792015111952629525e+01 1.799236569802791408e+01 1.813973516371694572e+01 1.821492546408041946e+01 1.829114372869746319e+01
5.899000000000000199e+01 1.785109465995838107e+01 1.792235202276937756e+01 1.799456640621776771e+01 1.814193517240703457e+01 1.821712496112841251e+01 1.829334260118733013e+01
5.900000000000000000e+01 1.785329553940529834e+01 1.792455280579692101e+01 1.799676699433948812e+01 1.814413506142324906e+01 1.821932433875232604e+01 1.829554135454007735e+01
5.900999999999999801e+01 1.785549629855023213e+01 1.792675346863857300e+01 1.799896746242267298e+01 1.814633483079501985e+01 1.822152359698148416e+01 1.829773998878489394e+01
5.901999999999999602e+01 1.785769693742288311e+01 1.792895401132398092e+01 1.800116781049690928e+01 1.814853448055176699e+01 1.822372273584518965e+01 1.829993850395096899e+01
5.903000000000000114e+01 1.785989745605292001e+01 1.793115443388278862e+01 1.800336803859176982e+01 1.815073401072290338e+01 1.822592175537274173e+01 1.830213690006745964e+01
5.903999999999999915e+01 1.786209785447000442e+01 1.793335473634460442e+01 1.800556814673682027e+01 1.815293342133781351e+01 1.822812065559342187e+01 1.830433517716351943e+01
5.904999999999999716e+01 1.786429813270379796e+01 1.793555491873904728e+01 1.800776813496161211e+01 1.815513271242588544e+01 1.823031943653650444e+01 1.830653333526829840e+01
5.906000000000000227e+01 1.786649829078393736e+01 1.793775498109570066e+01 1.800996800329566838e+01 1.815733188401648945e+01 1.823251809823124958e+01 1.830873137441092524e+01
5.907000000000000028e+01 1.786869832874003095e+01 1.793995492344415510e+01 1.801216775176852636e+01 1.815953093613897096e+01 1.823471664070690323e+01 1.831092929462051444e+01
5.907999999999999829e+01 1.787089824660171899e+01 1.794215474581397629e+01 1.801436738040969843e+01 1.816172986882268958e+01 1.823691506399269713e+01 1.831312709592617338e+01
5.908999999999999631e+01 1.787309804439858496e+01 1.794435444823473347e+01 1.801656688924867211e+01 1.816392868209696232e+01 1.823911336811785588e+01 1.831532477835699879e+01
5.910000000000000142e+01 1.787529772216023005e+01 1.794655403073596034e+01 1.801876627831494204e+01 1.816612737599112748e+01 1.824131155311158992e+01 1.831752234194206963e+01
5.910999999999999943e+01 1.787749727991622350e+01 1.794875349334719417e+01 1.802096554763797798e+01 1.816832595053447363e+01 1.824350961900309187e+01 1.831971978671045065e+01
5.911999999999999744e+01 1.787969671769612390e+01 1.795095283609795089e+01 1.802316469724724968e+01 1.817052440575630357e+01 1.824570756582155795e+01 1.832191711269120660e+01
5.913000000000000256e+01 1.788189603552948981e+01 1.795315205901775002e+01 1.802536372717219848e+01 1.817272274168590585e+01 1.824790539359615238e+01 1.832411431991337381e+01
5.914000000000000057e+01 1.788409523344586560e+01 1.795535116213607196e+01 1.802756263744226572e+01 1.817492095835254418e+01 1.825010310235603228e+01 1.832631140840599215e+01
5.914999999999999858e+01 1.788629431147477078e+01 1.795755014548241135e+01 1.802976142808686788e+01 1.817711905578547515e+01 1.825230069213035478e+01 1.832850837819807666e+01
5.915999999999999659e+01 1.788849326964571773e+01 1.795974900908623439e+01 1.803196009913542852e+01 1.817931703401394117e+01 1.825449816294824856e+01 1.833070522931863167e+01
5.917000000000000171e+01 1.789069210798820819e+01 1.796194775297699664e+01 1.803415865061734280e+01 1.818151489306718815e+01 1.825669551483884590e+01 1.833290196179666864e+01
5.917999999999999972e+01 1.789289082653173324e+01 1.796414637718414653e+01 1.803635708256198456e+01 1.818371263297442653e+01 1.825889274783125060e+01 1.833509857566115286e+01
5.918999999999999773e+01 1.789508942530577684e+01 1.796634488173711475e+01 1.803855539499874894e+01 1.818591025376486670e+01 1.826108986195457007e+01 1.833729507094106381e+01
5.919999999999999574e+01 1.789728790433978745e+01 1.796854326666532486e+01 1.804075358795699202e+01 1.818810775546770842e+01 1.826328685723788325e+01 1.833949144766536321e+01
5.921000000000000085e+01 1.789948626366322060e+01 1.797074153199818980e+01 1.804295166146605212e+01 1.819030513811212657e+01 1.826548373371026912e+01 1.834168770586299857e+01
5.921999999999999886e+01 1.790168450330553185e+01 1.797293967776509049e+01 1.804514961555527819e+01 1.819250240172730670e+01 1.826768049140078176e+01 1.834388384556289608e+01
5.922999999999999687e+01 1.790388262329612346e+01 1.797513770399542565e+01 1.804734745025399434e+01 1.819469954634239883e+01 1.826987713033848948e+01 1.834607986679398195e+01
5.924000000000000199e+01 1.790608062366443320e+01 1.797733561071856201e+01 1.804954516559151401e+01 1.819689657198654942e+01 1.827207365055241439e+01 1.834827576958517170e+01
5.925000000000000000e+01 1.790827850443984204e+01 1.797953339796385919e+01 1.805174276159712576e+01 1.819909347868890137e+01 1.827427005207158217e+01 1.835047155396536667e+01
5.925999999999999801e+01 1.791047626565175221e+01 1.798173106576065905e+01 1.805394023830012884e+01 1.820129026647856563e+01 1.827646633492502204e+01 1.835266721996343264e+01
5.926999999999999602e+01 1.791267390732954112e+01 1.798392861413829280e+01 1.805613759572980470e+01 1.820348693538465312e+01 1.827866249914172414e+01 1.835486276760827096e+01
5.928000000000000114e+01 1.791487142950256484e+01 1.798612604312609164e+01 1.805833483391539929e+01 1.820568348543627835e+01 1.828085854475067507e+01 1.835705819692872609e+01
5.928999999999999915e+01 1.791706883220018653e+01 1.798832335275335836e+01 1.806053195288617630e+01 1.820787991666250960e+01 1.828305447178085785e+01 1.835925350795365318e+01
5.929999999999999716e+01 1.791926611545173742e+01 1.799052054304939929e+01 1.806272895267136747e+01 1.821007622909241874e+01 1.828525028026123778e+01 1.836144870071188961e+01
5.931000000000000227e+01 1.792146327928655225e+01 1.799271761404348524e+01 1.806492583330020807e+01 1.821227242275508829e+01 1.828744597022076235e+01 1.836364377523226565e+01
5.932000000000000028e+01 1.792366032373394447e+01 1.799491456576489057e+01 1.806712259480190141e+01 1.821446849767954745e+01 1.828964154168837553e+01 1.836583873154358315e+01
5.932999999999999829e+01 1.792585724882320619e+01 1.799711139824288253e+01 1.806931923720565081e+01 1.821666445389483968e+01 1.829183699469300706e+01 1.836803356967465817e+01
5.933999999999999631e+01 1.792805405458364021e+01 1.799930811150671062e+01 1.807151576054065245e+01 1.821886029142998353e+01 1.829403232926357248e+01 1.837022828965426413e+01
5.935000000000000142e+01 1.793025074104452798e+01 1.800150470558559590e+01 1.807371216483608478e+01 1.822105601031400823e+01 1.829622754542897312e+01 1.837242289151119934e+01
5.935999999999999943e+01 1.793244730823511901e+01 1.800370118050877721e+01 1.807590845012110492e+01 1.822325161057589682e+01 1.829842264321809964e+01 1.837461737527420169e+01
5.936999999999999744e+01 1.793464375618468409e+01 1.800589753630545076e+01 1.807810461642486644e+01 1.822544709224464299e+01 1.830061762265983916e+01 1.837681174097205172e+01
5.938000000000000256e+01 1.793684008492245496e+01 1.800809377300482339e+01 1.808030066377651224e+01 1.822764245534922267e+01 1.830281248378305747e+01 1.837900598863348023e+01
5.939000000000000057e+01 1.793903629447766335e+01 1.801028989063608421e+01 1.808249659220516392e+01 1.822983769991860115e+01 1.830500722661660262e+01 1.838120011828721090e+01
5.939999999999999858e+01 1.794123238487952321e+01 1.801248588922839744e+01 1.808469240173994663e+01 1.823203282598172237e+01 1.830720185118932974e+01 1.838339412996196387e+01
5.940999999999999659e+01 1.794342835615724141e+01 1.801468176881092731e+01 1.808688809240996065e+01 1.823422783356753740e+01 1.830939635753006556e+01 1.838558802368644862e+01
