x_ener_n3  ener_new_arr_n3
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017592429689e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017592429689e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017592429689e+00
0.000000000000000000e+00 2.357802017592429689e+00
0.000000000000000000e+00 2.357802017592429689e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 2.357802017593116695e+00
0.000000000000000000e+00 6.214713963595940527e+00
0.000000000000000000e+00 6.214713963595940527e+00
